rStar,theta,re,im
0,2.35181,0,0
0,2.36936,0,0
0,2.38691,0,0
0,2.40446,0,0
0,2.42201,0,0
0,2.43956,0,0
0,2.45711,0,0
0,2.47466,0,0
0,2.49221,0,0
0,2.50976,0,0
0,2.52731,0,0
0,2.54487,0,0
0,2.56242,0,0
0,2.57997,0,0
0,2.59752,0,0
0,2.61507,0,0
0,2.63262,0,0
0,2.65017,0,0
0,2.66772,0,0
0,2.68527,0,0
0,2.70282,0,0
0,2.72037,0,0
0,2.73792,0,0
0,2.75548,0,0
0,2.77303,0,0
0,2.79058,0,0
0,2.80813,0,0
0,2.82568,0,0
0,2.84323,0,0
0,2.86078,0,0
0,2.87833,0,0
0,2.89588,0,0
0,2.91343,0,0
0,2.93098,0,0
0,2.94853,0,0
0,2.96608,0,0
0,2.98364,0,0
0,3.00119,0,0
0,3.01874,0,0
0,3.03629,0,0
0,3.05384,0,0
0,3.07139,0,0
0,3.08894,0,0
0,3.10649,0,0
0,3.12404,0,0
0,3.14159,0,0
-2.35375,0,0,0
-2.35375,0.0175508,6.05064e+49,8.92818e+47
-2.35375,0.0351016,1.98279e+49,2.92576e+47
-2.35375,0.0526524,5.47485e+48,8.07856e+46
-2.35375,0.0702032,1.43234e+48,2.11353e+46
-2.35375,0.087754,3.65805e+47,5.39774e+45
-2.35375,0.105305,9.22259e+46,1.36086e+45
-2.35375,0.122856,2.3073e+46,3.4046e+44
-2.35375,0.140406,5.74369e+45,8.47525e+43
-2.35375,0.157957,1.42494e+45,2.10261e+43
-2.35375,0.175508,3.5265e+44,5.20363e+42
-2.35375,0.193059,8.71186e+43,1.2855e+42
-2.35375,0.21061,2.14923e+43,3.17135e+41
-2.35375,0.22816,5.29655e+42,7.81546e+40
-2.35375,0.245711,1.30418e+42,1.92441e+40
-2.35375,0.263262,3.2091e+41,4.73527e+39
-2.35375,0.280813,7.89203e+40,1.16453e+39
-2.35375,0.298364,1.93996e+40,2.86257e+38
-2.35375,0.315914,4.76684e+39,7.03384e+37
-2.35375,0.333465,1.17091e+39,1.72777e+37
-2.35375,0.351016,2.8754e+38,4.24287e+36
-2.35375,0.368567,7.05939e+37,1.04167e+36
-2.35375,0.386118,1.73279e+37,2.55686e+35
-2.35375,0.403668,4.2525e+36,6.27489e+34
-2.35375,0.421219,1.04346e+36,1.5397e+34
-2.35375,0.43877,2.56002e+35,3.7775e+33
-2.35375,0.456321,6.27996e+34,9.26656e+32
-2.35375,0.473872,1.54036e+34,2.27292e+32
-2.35375,0.491422,3.77786e+33,5.57453e+31
-2.35375,0.508973,9.26468e+32,1.36707e+31
-2.35375,0.526524,2.27185e+32,3.35229e+30
-2.35375,0.544075,5.57054e+31,8.21976e+29
-2.35375,0.561626,1.3658e+31,2.01534e+29
-2.35375,0.579176,3.3485e+30,4.94096e+28
-2.35375,0.596727,8.20898e+29,1.2113e+28
-2.35375,0.614278,2.01236e+29,2.9694e+27
-2.35375,0.631829,4.93292e+28,7.2789e+26
-2.35375,0.649379,1.20916e+28,1.78421e+26
-2.35375,0.66693,2.96378e+27,4.37328e+25
-2.35375,0.684481,7.26428e+26,1.0719e+25
-2.35375,0.702032,1.78043e+26,2.62716e+24
-2.35375,0.719583,4.3636e+25,6.43882e+23
-2.35375,0.737133,1.06943e+25,1.57802e+23
-2.35375,0.754684,2.62088e+24,3.86731e+22
-2.35375,0.772235,6.42291e+23,9.47749e+21
-2.35375,0.789786,1.57401e+23,2.32257e+21
-2.35375,0.807337,3.8572e+22,5.69159e+20
-2.35375,0.824887,9.45211e+21,1.39473e+20
-2.35375,0.842438,2.31621e+21,3.41774e+19
-2.35375,0.859989,5.67569e+20,8.37492e+18
-2.35375,0.87754,1.39076e+20,2.05218e+18
-2.35375,0.895091,3.40785e+19,5.02855e+17
-2.35375,0.912641,8.3503e+18,1.23215e+17
-2.35375,0.930192,2.04606e+18,3.01911e+16
-2.35375,0.947743,5.01335e+17,7.39757e+15
-2.35375,0.965294,1.22838e+17,1.81257e+15
-2.35375,0.982845,3.00976e+16,4.44114e+14
-2.35375,1.0004,7.37442e+15,1.08815e+14
-2.35375,1.01795,1.80684e+15,2.66613e+13
-2.35375,1.0355,4.42697e+14,6.53233e+12
-2.35375,1.05305,1.08465e+14,1.60048e+12
-2.35375,1.0706,2.65748e+13,3.92132e+11
-2.35375,1.08815,6.51099e+12,9.60741e+10
-2.35375,1.1057,1.59521e+12,2.35388e+10
-2.35375,1.12325,3.90837e+11,5.76688e+09
-2.35375,1.1408,9.57502e+10,1.41302e+09
-2.35375,1.15835,2.34622e+10,3.46106e+08
-2.35375,1.1759,5.74598e+09,8.48481e+07
-2.35375,1.19345,1.40915e+09,2.07538e+07
-2.35375,1.211,3.44347e+08,5.10579e+06
-2.35375,1.22856,8.49197e+07,1.23768e+06
-2.35375,1.24611,2.04593e+07,311372
-2.35375,1.26366,5.22456e+06,71306
-2.35375,1.28121,1.15092e+06,20479.7
-2.35375,1.29876,359676,3215.12
-2.35375,1.31631,41788.9,1855.69
-2.35375,1.33386,37580.4,-171.918
-2.35375,1.35141,-6771.44,321.788
-2.35375,1.36896,7589.25,-130.523
-2.35375,1.38651,-3446.66,87.4412
-2.35375,1.40406,2178.09,-46.2535
-2.35375,1.42161,-1181.64,26.9335
-2.35375,1.43917,686.706,-15.1664
-2.35375,1.45672,-395.932,8.92883
-2.35375,1.47427,241.25,-5.50729
-2.35375,1.49182,-157.921,3.72551
-2.35375,1.50937,115.267,-2.82698
-2.35375,1.52692,-94.4387,2.40956
-2.35375,1.54447,85.148,-2.24219
-2.35375,1.56202,-81.3214,2.19303
-2.35375,1.57957,79.0558,-2.1771
-2.35375,1.59712,-75.0774,2.12374
-2.35375,1.61467,65.4842,-1.948
-2.35375,1.63222,-44.2042,1.51807
-2.35375,1.64977,0.952739,-0.602996
-2.35375,1.66733,83.118,-1.19929
-2.35375,1.68488,-238.681,4.64519
-2.35375,1.70243,530.475,-10.9109
-2.35375,1.71998,-1026.56,22.7098
-2.35375,1.73753,2024.31,-42.0654
-2.35375,1.75508,-3294.3,83.2923
-2.35375,1.77263,7438.45,-126.417
-2.35375,1.79018,-6622.34,317.729
-2.35375,1.80773,37433.2,-167.909
-2.35375,1.82528,41934.2,1851.74
-2.35375,1.84283,359533,3219.01
-2.35375,1.86038,1.15106e+06,20475.9
-2.35375,1.87794,5.22443e+06,71309.7
-2.35375,1.89549,2.04595e+07,311369
-2.35375,1.91304,8.49196e+07,1.23769e+06
-2.35375,1.93059,3.44347e+08,5.10578e+06
-2.35375,1.94814,1.40915e+09,2.07538e+07
-2.35375,1.96569,5.74598e+09,8.48481e+07
-2.35375,1.98324,2.34622e+10,3.46106e+08
-2.35375,2.00079,9.57502e+10,1.41302e+09
-2.35375,2.01834,3.90837e+11,5.76688e+09
-2.35375,2.03589,1.59521e+12,2.35388e+10
-2.35375,2.05344,6.51099e+12,9.60741e+10
-2.35375,2.07099,2.65748e+13,3.92132e+11
-2.35375,2.08854,1.08465e+14,1.60048e+12
-2.35375,2.1061,4.42697e+14,6.53233e+12
-2.35375,2.12365,1.80684e+15,2.66613e+13
-2.35375,2.1412,7.37442e+15,1.08815e+14
-2.35375,2.15875,3.00976e+16,4.44114e+14
-2.35375,2.1763,1.22838e+17,1.81257e+15
-2.35375,2.19385,5.01335e+17,7.39757e+15
-2.35375,2.2114,2.04606e+18,3.01911e+16
-2.35375,2.22895,8.3503e+18,1.23215e+17
-2.35375,2.2465,3.40785e+19,5.02855e+17
-2.35375,2.26405,1.39076e+20,2.05218e+18
-2.35375,2.2816,5.67569e+20,8.37492e+18
-2.35375,2.29915,2.31621e+21,3.41774e+19
-2.35375,2.31671,9.45211e+21,1.39473e+20
-2.35375,2.33426,3.8572e+22,5.69159e+20
-2.35375,2.35181,1.57401e+23,2.32257e+21
-2.35375,2.36936,6.42291e+23,9.47749e+21
-2.35375,2.38691,2.62088e+24,3.86731e+22
-2.35375,2.40446,1.06943e+25,1.57802e+23
-2.35375,2.42201,4.3636e+25,6.43882e+23
-2.35375,2.43956,1.78043e+26,2.62716e+24
-2.35375,2.45711,7.26428e+26,1.0719e+25
-2.35375,2.47466,2.96378e+27,4.37328e+25
-2.35375,2.49221,1.20916e+28,1.78421e+26
-2.35375,2.50976,4.93292e+28,7.2789e+26
-2.35375,2.52731,2.01236e+29,2.9694e+27
-2.35375,2.54487,8.20898e+29,1.2113e+28
-2.35375,2.56242,3.3485e+30,4.94096e+28
-2.35375,2.57997,1.3658e+31,2.01534e+29
-2.35375,2.59752,5.57054e+31,8.21976e+29
-2.35375,2.61507,2.27185e+32,3.35229e+30
-2.35375,2.63262,9.26468e+32,1.36707e+31
-2.35375,2.65017,3.77786e+33,5.57453e+31
-2.35375,2.66772,1.54036e+34,2.27292e+32
-2.35375,2.68527,6.27996e+34,9.26656e+32
-2.35375,2.70282,2.56002e+35,3.7775e+33
-2.35375,2.72037,1.04346e+36,1.5397e+34
-2.35375,2.73792,4.2525e+36,6.27489e+34
-2.35375,2.75548,1.73279e+37,2.55686e+35
-2.35375,2.77303,7.05939e+37,1.04167e+36
-2.35375,2.79058,2.8754e+38,4.24287e+36
-2.35375,2.80813,1.17091e+39,1.72777e+37
-2.35375,2.82568,4.76684e+39,7.03384e+37
-2.35375,2.84323,1.93996e+40,2.86257e+38
-2.35375,2.86078,7.89203e+40,1.16453e+39
-2.35375,2.87833,3.2091e+41,4.73527e+39
-2.35375,2.89588,1.30418e+42,1.92441e+40
-2.35375,2.91343,5.29655e+42,7.81546e+40
-2.35375,2.93098,2.14923e+43,3.17135e+41
-2.35375,2.94853,8.71186e+43,1.2855e+42
-2.35375,2.96608,3.5265e+44,5.20363e+42
-2.35375,2.98364,1.42494e+45,2.10261e+43
-2.35375,3.00119,5.74369e+45,8.47525e+43
-2.35375,3.01874,2.3073e+46,3.4046e+44
-2.35375,3.03629,9.22259e+46,1.36086e+45
-2.35375,3.05384,3.65805e+47,5.39774e+45
-2.35375,3.07139,1.43234e+48,2.11353e+46
-2.35375,3.08894,5.47485e+48,8.07856e+46
-2.35375,3.10649,1.98279e+49,2.92576e+47
-2.35375,3.12404,6.05064e+49,8.92818e+47
-2.35375,3.14159,0,0
36.6958,0,0,0
36.6958,0.0175508,9.29764e+56,1.38134e+55
36.6958,0.0351016,3.04683e+56,4.52665e+54
36.6958,0.0526524,8.41286e+55,1.24989e+54
36.6958,0.0702032,2.20099e+55,3.26999e+53
36.6958,0.087754,5.6211e+54,8.35123e+52
36.6958,0.105305,1.41718e+54,2.10549e+52
36.6958,0.122856,3.54549e+53,5.2675e+51
36.6958,0.140406,8.82597e+52,1.31127e+51
36.6958,0.157957,2.18962e+52,3.25309e+50
36.6958,0.175508,5.41896e+51,8.0509e+49
36.6958,0.193059,1.3387e+51,1.98889e+49
36.6958,0.21061,3.30259e+50,4.90663e+48
36.6958,0.22816,8.13887e+49,1.20919e+48
36.6958,0.245711,2.00404e+49,2.97739e+47
36.6958,0.263262,4.93123e+48,7.32628e+46
36.6958,0.280813,1.21272e+48,1.80173e+46
36.6958,0.298364,2.98102e+47,4.42888e+45
36.6958,0.315914,7.32491e+46,1.08826e+45
36.6958,0.333465,1.79927e+46,2.67316e+44
36.6958,0.351016,4.41845e+45,6.56445e+43
36.6958,0.368567,1.08477e+45,1.61164e+43
36.6958,0.386118,2.66266e+44,3.9559e+42
36.6958,0.403668,6.53455e+43,9.70833e+41
36.6958,0.421219,1.60341e+43,2.38218e+41
36.6958,0.43877,3.93382e+42,5.84444e+40
36.6958,0.456321,9.65003e+41,1.4337e+40
36.6958,0.473872,2.36698e+41,3.51661e+39
36.6958,0.491422,5.80521e+40,8.62475e+38
36.6958,0.508973,1.42365e+40,2.1151e+38
36.6958,0.526524,3.49101e+39,5.18657e+37
36.6958,0.544075,8.55991e+38,1.27174e+37
36.6958,0.561626,2.09874e+38,3.11808e+36
36.6958,0.579176,5.14543e+37,7.64452e+35
36.6958,0.596727,1.26142e+37,1.87409e+35
36.6958,0.614278,3.09227e+36,4.59417e+34
36.6958,0.631829,7.58011e+35,1.12617e+34
36.6958,0.649379,1.85804e+35,2.76048e+33
36.6958,0.66693,4.55426e+34,6.76622e+32
36.6958,0.684481,1.11626e+34,1.65841e+32
36.6958,0.702032,2.73588e+33,4.06467e+31
36.6958,0.719583,6.70527e+32,9.96196e+30
36.6958,0.737133,1.64332e+32,2.44147e+30
36.6958,0.754684,4.02734e+31,5.98339e+29
36.6958,0.772235,9.86968e+30,1.46633e+29
36.6958,0.789786,2.41868e+30,3.59341e+28
36.6958,0.807337,5.92712e+29,8.80587e+27
36.6958,0.824887,1.45245e+29,2.15789e+27
36.6958,0.842438,3.55917e+28,5.28784e+26
36.6958,0.859989,8.72149e+27,1.29574e+26
36.6958,0.87754,2.1371e+27,3.17507e+25
36.6958,0.895091,5.23663e+26,7.78003e+24
36.6958,0.912641,1.28314e+26,1.90635e+24
36.6958,0.930192,3.14405e+25,4.67109e+23
36.6958,0.947743,7.7037e+24,1.14453e+23
36.6958,0.965294,1.88757e+24,2.80435e+22
36.6958,0.982845,4.62492e+23,6.87121e+21
36.6958,1.0004,1.13318e+23,1.68356e+21
36.6958,1.01795,2.77646e+22,4.12496e+20
36.6958,1.0355,6.80265e+21,1.01066e+20
36.6958,1.05305,1.66671e+21,2.47623e+19
36.6958,1.0706,4.08358e+20,6.06694e+18
36.6958,1.08815,1.0005e+20,1.48644e+18
36.6958,1.1057,2.45128e+19,3.64181e+17
36.6958,1.12325,6.00561e+18,8.92271e+16
36.6958,1.1408,1.47143e+18,2.18594e+16
36.6958,1.15835,3.60466e+17,5.35638e+15
36.6958,1.1759,8.83353e+16,1.31177e+15
36.6958,1.19345,2.16278e+16,3.21719e+14
36.6958,1.211,5.30763e+15,7.86048e+13
36.6958,1.22856,1.29472e+15,1.93922e+13
36.6958,1.24611,3.20698e+14,4.66763e+12
36.6958,1.26366,7.64095e+13,1.19466e+12
36.6958,1.28121,2.00388e+13,2.61615e+11
36.6958,1.29876,4.1112e+12,8.27818e+10
36.6958,1.31631,1.48531e+12,9.15079e+09
36.6958,1.33386,8.03147e+10,8.80397e+09
36.6958,1.35141,1.86215e+11,-1.67396e+09
36.6958,1.36896,-5.12551e+10,1.80498e+09
36.6958,1.38651,4.32946e+10,-8.27466e+08
36.6958,1.40406,-2.13513e+10,5.19953e+08
36.6958,1.42161,1.29694e+10,-2.82516e+08
36.6958,1.43917,-7.19686e+09,1.64081e+08
36.6958,1.45672,4.21839e+09,-9.47776e+07
36.6958,1.47427,-2.52053e+09,5.79396e+07
36.6958,1.49182,1.62082e+09,-3.81536e+07
36.6958,1.50937,-1.14685e+09,2.80649e+07
36.6958,1.52692,9.10174e+08,-2.31764e+07
36.6958,1.54447,-7.97811e+08,2.10333e+07
36.6958,1.56202,7.45051e+08,-2.01891e+07
36.6958,1.57957,-7.09376e+08,1.9715e+07
36.6958,1.59712,6.55244e+08,-1.88325e+07
36.6958,1.61467,-5.40143e+08,1.66131e+07
36.6958,1.63222,2.99377e+08,-1.16108e+07
36.6958,1.64977,1.80005e+08,1.37124e+06
36.6958,1.66733,-1.08642e+09,1.86017e+07
36.6958,1.68488,2.79227e+09,-5.56619e+07
36.6958,1.70243,-5.77999e+09,1.25222e+08
36.6958,1.71998,1.1563e+10,-2.43948e+08
36.6958,1.73753,-1.99566e+10,4.8171e+08
36.6958,1.75508,4.19128e+10,-7.89582e+08
36.6958,1.77263,-4.98875e+10,1.76749e+09
36.6958,1.79018,1.84863e+11,-1.6369e+09
36.6958,1.80773,8.16498e+10,8.76738e+09
36.6958,1.82528,1.48399e+12,9.18688e+09
36.6958,1.84283,4.11249e+12,8.27462e+10
36.6958,1.86038,2.00376e+13,2.6165e+11
36.6958,1.87794,7.64107e+13,1.19463e+12
36.6958,1.89549,3.20696e+14,4.66767e+12
36.6958,1.91304,1.29473e+15,1.93921e+13
36.6958,1.93059,5.30763e+15,7.86049e+13
36.6958,1.94814,2.16278e+16,3.21719e+14
36.6958,1.96569,8.83352e+16,1.31177e+15
36.6958,1.98324,3.60466e+17,5.35638e+15
36.6958,2.00079,1.47143e+18,2.18594e+16
36.6958,2.01834,6.00561e+18,8.92271e+16
36.6958,2.03589,2.45128e+19,3.64181e+17
36.6958,2.05344,1.0005e+20,1.48644e+18
36.6958,2.07099,4.08358e+20,6.06694e+18
36.6958,2.08854,1.66671e+21,2.47623e+19
36.6958,2.1061,6.80265e+21,1.01066e+20
36.6958,2.12365,2.77646e+22,4.12496e+20
36.6958,2.1412,1.13318e+23,1.68356e+21
36.6958,2.15875,4.62492e+23,6.87121e+21
36.6958,2.1763,1.88757e+24,2.80435e+22
36.6958,2.19385,7.7037e+24,1.14453e+23
36.6958,2.2114,3.14405e+25,4.67109e+23
36.6958,2.22895,1.28314e+26,1.90635e+24
36.6958,2.2465,5.23663e+26,7.78003e+24
36.6958,2.26405,2.1371e+27,3.17507e+25
36.6958,2.2816,8.72149e+27,1.29574e+26
36.6958,2.29915,3.55917e+28,5.28784e+26
36.6958,2.31671,1.45245e+29,2.15789e+27
36.6958,2.33426,5.92712e+29,8.80587e+27
36.6958,2.35181,2.41868e+30,3.59341e+28
36.6958,2.36936,9.86968e+30,1.46633e+29
36.6958,2.38691,4.02734e+31,5.98339e+29
36.6958,2.40446,1.64332e+32,2.44147e+30
36.6958,2.42201,6.70527e+32,9.96196e+30
36.6958,2.43956,2.73588e+33,4.06467e+31
36.6958,2.45711,1.11626e+34,1.65841e+32
36.6958,2.47466,4.55426e+34,6.76622e+32
36.6958,2.49221,1.85804e+35,2.76048e+33
36.6958,2.50976,7.58011e+35,1.12617e+34
36.6958,2.52731,3.09227e+36,4.59417e+34
36.6958,2.54487,1.26142e+37,1.87409e+35
36.6958,2.56242,5.14543e+37,7.64452e+35
36.6958,2.57997,2.09874e+38,3.11808e+36
36.6958,2.59752,8.55991e+38,1.27174e+37
36.6958,2.61507,3.49101e+39,5.18657e+37
36.6958,2.63262,1.42365e+40,2.1151e+38
36.6958,2.65017,5.80521e+40,8.62475e+38
36.6958,2.66772,2.36698e+41,3.51661e+39
36.6958,2.68527,9.65003e+41,1.4337e+40
36.6958,2.70282,3.93382e+42,5.84444e+40
36.6958,2.72037,1.60341e+43,2.38218e+41
36.6958,2.73792,6.53455e+43,9.70833e+41
36.6958,2.75548,2.66266e+44,3.9559e+42
36.6958,2.77303,1.08477e+45,1.61164e+43
36.6958,2.79058,4.41845e+45,6.56445e+43
36.6958,2.80813,1.79927e+46,2.67316e+44
36.6958,2.82568,7.32491e+46,1.08826e+45
36.6958,2.84323,2.98102e+47,4.42888e+45
36.6958,2.86078,1.21272e+48,1.80173e+46
36.6958,2.87833,4.93123e+48,7.32628e+46
36.6958,2.89588,2.00404e+49,2.97739e+47
36.6958,2.91343,8.13887e+49,1.20919e+48
36.6958,2.93098,3.30259e+50,4.90663e+48
36.6958,2.94853,1.3387e+51,1.98889e+49
36.6958,2.96608,5.41896e+51,8.0509e+49
36.6958,2.98364,2.18962e+52,3.25309e+50
36.6958,3.00119,8.82597e+52,1.31127e+51
36.6958,3.01874,3.54549e+53,5.2675e+51
36.6958,3.03629,1.41718e+54,2.10549e+52
36.6958,3.05384,5.6211e+54,8.35123e+52
36.6958,3.07139,2.20099e+55,3.26999e+53
36.6958,3.08894,8.41286e+55,1.24989e+54
36.6958,3.10649,3.04683e+56,4.52665e+54
36.6958,3.12404,9.29764e+56,1.38134e+55
36.6958,3.14159,4.71598e-295,0
39.2013,0,0,0
39.2013,0.0175508,3.32264e+63,4.93275e+61
39.2013,0.0351016,1.08883e+63,1.61646e+61
39.2013,0.0526524,3.00645e+62,4.46334e+60
39.2013,0.0702032,7.86553e+61,1.16771e+60
39.2013,0.087754,2.00878e+61,2.98221e+59
39.2013,0.105305,5.06448e+60,7.51867e+58
39.2013,0.122856,1.26703e+60,1.88102e+58
39.2013,0.140406,3.15408e+59,4.68251e+57
39.2013,0.157957,7.82489e+58,1.16167e+57
39.2013,0.175508,1.93654e+58,2.87496e+56
39.2013,0.193059,4.78401e+57,7.1023e+55
39.2013,0.21061,1.18022e+57,1.75215e+55
39.2013,0.22816,2.90854e+56,4.31798e+54
39.2013,0.245711,7.16173e+55,1.06322e+54
39.2013,0.263262,1.76224e+55,2.6162e+53
39.2013,0.280813,4.33382e+54,6.43394e+52
39.2013,0.298364,1.06531e+54,1.58155e+52
39.2013,0.315914,2.61765e+53,3.88614e+51
39.2013,0.333465,6.42994e+52,9.54582e+50
39.2013,0.351016,1.57899e+52,2.34416e+50
39.2013,0.368567,3.87658e+51,5.75513e+49
39.2013,0.386118,9.51539e+50,1.41265e+49
39.2013,0.403668,2.33521e+50,3.46683e+48
39.2013,0.421219,5.73001e+49,8.50672e+47
39.2013,0.43877,1.4058e+49,2.08704e+47
39.2013,0.456321,3.44857e+48,5.11971e+46
39.2013,0.473872,8.45873e+47,1.25577e+46
39.2013,0.491422,2.07457e+47,3.07988e+45
39.2013,0.508973,5.08759e+46,7.55299e+44
39.2013,0.526524,1.24756e+46,1.85212e+44
39.2013,0.544075,3.059e+45,4.54136e+43
39.2013,0.561626,7.50013e+44,1.11346e+43
39.2013,0.579176,1.83879e+44,2.72984e+42
39.2013,0.596727,4.50786e+43,6.69233e+41
39.2013,0.614278,1.10507e+43,1.64057e+41
39.2013,0.631829,2.70886e+42,4.02154e+40
39.2013,0.649379,6.63996e+41,9.85761e+39
39.2013,0.66693,1.62753e+41,2.41621e+39
39.2013,0.684481,3.9891e+40,5.92217e+38
39.2013,0.702032,9.77703e+39,1.45149e+38
39.2013,0.719583,2.39622e+39,3.5574e+37
39.2013,0.737133,5.87264e+38,8.71846e+36
39.2013,0.754684,1.43922e+38,2.13666e+36
39.2013,0.772235,3.52706e+37,5.23624e+35
39.2013,0.789786,8.64347e+36,1.2832e+35
39.2013,0.807337,2.11814e+36,3.14456e+34
39.2013,0.824887,5.19052e+35,7.70579e+33
39.2013,0.842438,1.27192e+35,1.88828e+33
39.2013,0.859989,3.11674e+34,4.62708e+32
39.2013,0.87754,7.63721e+33,1.13381e+32
39.2013,0.895091,1.87138e+33,2.77823e+31
39.2013,0.912641,4.58547e+32,6.80754e+30
39.2013,0.930192,1.12357e+32,1.66804e+30
39.2013,0.947743,2.75302e+31,4.08711e+29
39.2013,0.965294,6.7455e+30,1.00143e+29
39.2013,0.982845,1.65278e+30,2.4537e+28
39.2013,1.0004,4.04958e+29,6.01196e+27
39.2013,1.01795,9.92204e+28,1.47302e+27
39.2013,1.0355,2.43102e+28,3.60906e+26
39.2013,1.05305,5.95623e+27,8.84256e+25
39.2013,1.0706,1.45932e+27,2.1665e+25
39.2013,1.08815,3.57543e+26,5.30803e+24
39.2013,1.1057,8.75992e+25,1.3005e+24
39.2013,1.12325,2.14622e+25,3.1862e+23
39.2013,1.1408,5.25814e+24,7.80651e+22
39.2013,1.15835,1.28832e+24,1.9124e+22
39.2013,1.1759,3.15585e+23,4.68657e+21
39.2013,1.19345,7.73498e+22,1.1474e+21
39.2013,1.211,1.89295e+22,2.8161e+20
39.2013,1.22856,4.65077e+21,6.86776e+19
39.2013,1.24611,1.13118e+21,1.70218e+19
39.2013,1.26366,2.82229e+20,4.04922e+18
39.2013,1.28121,6.60143e+19,1.06589e+18
39.2013,1.29876,1.8075e+19,2.16488e+17
39.2013,1.31631,3.28335e+18,7.97539e+16
39.2013,1.33386,1.48669e+18,3.7089e+15
39.2013,1.35141,-3.84654e+16,1.01961e+16
39.2013,1.36896,2.25976e+17,-2.89921e+15
39.2013,1.38651,-8.10122e+16,2.39837e+15
39.2013,1.40406,5.85395e+16,-1.18969e+15
39.2013,1.42161,-3.04682e+16,7.20085e+14
39.2013,1.43917,1.81313e+16,-4.00099e+14
39.2013,1.45672,-1.02989e+16,2.34645e+14
39.2013,1.47427,6.17443e+15,-1.40637e+14
39.2013,1.49182,-3.87951e+15,9.09021e+13
39.2013,1.50937,2.67506e+15,-6.47998e+13
39.2013,1.52692,-2.0543e+15,5.1844e+13
39.2013,1.54447,1.7475e+15,-4.57707e+13
39.2013,1.56202,-1.59048e+15,4.29931e+13
39.2013,1.57957,1.47701e+15,-4.11583e+13
39.2013,1.59712,-1.3171e+15,3.83002e+13
39.2013,1.61467,1.00454e+15,-3.20664e+13
39.2013,1.63222,-3.75186e+14,1.8871e+13
39.2013,1.64977,-8.40668e+14,7.54876e+12
39.2013,1.66733,3.14973e+15,-5.76774e+13
39.2013,1.68488,-7.29105e+15,1.52153e+14
39.2013,1.70243,1.5143e+16,-3.18149e+14
39.2013,1.71998,-2.75019e+16,6.38749e+14
39.2013,1.73753,5.55979e+16,-1.10904e+15
39.2013,1.75508,-7.8098e+16,2.31848e+15
39.2013,1.77263,2.23092e+17,-2.82015e+15
