rStar,theta,re,im
0,2.35181,0,0
0,2.36936,0,0
0,2.38691,0,0
0,2.40446,0,0
0,2.42201,0,0
0,2.43956,0,0
0,2.45711,0,0
0,2.47466,0,0
0,2.49221,0,0
0,2.50976,0,0
0,2.52731,0,0
0,2.54487,0,0
0,2.56242,0,0
0,2.57997,0,0
0,2.59752,0,0
0,2.61507,0,0
0,2.63262,0,0
0,2.65017,0,0
0,2.66772,0,0
0,2.68527,0,0
0,2.70282,0,0
0,2.72037,0,0
0,2.73792,0,0
0,2.75548,0,0
0,2.77303,0,0
0,2.79058,0,0
0,2.80813,0,0
0,2.82568,0,0
0,2.84323,0,0
0,2.86078,0,0
0,2.87833,0,0
0,2.89588,0,0
0,2.91343,0,0
0,2.93098,0,0
0,2.94853,0,0
0,2.96608,0,0
0,2.98364,0,0
0,3.00119,0,0
0,3.01874,0,0
0,3.03629,0,0
0,3.05384,0,0
0,3.07139,0,0
0,3.08894,0,0
0,3.10649,0,0
0,3.12404,0,0
0,3.14159,0,0
-2.35375,0,0,0
-2.35375,0.0175508,2.56148e+220,1.01525e+219
-2.35375,0.0351016,8.39395e+219,3.32696e+218
-2.35375,0.0526524,2.31773e+219,9.18636e+217
-2.35375,0.0702032,6.06368e+218,2.40335e+217
-2.35375,0.087754,1.5486e+218,6.13792e+216
-2.35375,0.105305,3.9043e+217,1.54748e+216
-2.35375,0.122856,9.76775e+216,3.87147e+215
-2.35375,0.140406,2.43154e+216,9.63745e+214
-2.35375,0.157957,6.03235e+215,2.39093e+214
-2.35375,0.175508,1.49291e+215,5.91719e+213
-2.35375,0.193059,3.68808e+214,1.46178e+213
-2.35375,0.21061,9.09857e+213,3.60624e+212
-2.35375,0.22816,2.24224e+213,8.88718e+211
-2.35375,0.245711,5.52111e+212,2.1883e+211
-2.35375,0.263262,1.35854e+212,5.38462e+210
-2.35375,0.280813,3.34102e+211,1.32422e+210
-2.35375,0.298364,8.21266e+210,3.25511e+209
-2.35375,0.315914,2.018e+210,7.99838e+208
-2.35375,0.333465,4.95696e+209,1.9647e+208
-2.35375,0.351016,1.21727e+209,4.82469e+207
-2.35375,0.368567,2.98853e+208,1.18451e+207
-2.35375,0.386118,7.33559e+207,2.90748e+206
-2.35375,0.403668,1.80026e+207,7.13535e+205
-2.35375,0.421219,4.41737e+206,1.75084e+205
-2.35375,0.43877,1.08376e+206,4.2955e+204
-2.35375,0.456321,2.65856e+205,1.05373e+204
-2.35375,0.473872,6.52099e+204,2.58461e+203
-2.35375,0.491422,1.59932e+204,6.33896e+202
-2.35375,0.508973,3.92212e+203,1.55454e+202
-2.35375,0.526524,9.61767e+202,3.81199e+201
-2.35375,0.544075,2.35824e+202,9.34693e+200
-2.35375,0.561626,5.78198e+201,2.2917e+200
-2.35375,0.579176,1.41755e+201,5.61851e+199
-2.35375,0.596727,3.47519e+200,1.3774e+199
-2.35375,0.614278,8.51916e+199,3.37659e+198
-2.35375,0.631829,2.08831e+199,8.27705e+197
-2.35375,0.649379,5.11886e+198,2.02887e+197
-2.35375,0.66693,1.25469e+198,4.97299e+196
-2.35375,0.684481,3.07527e+197,1.21889e+196
-2.35375,0.702032,7.53729e+196,2.98742e+195
-2.35375,0.719583,1.84729e+196,7.32177e+194
-2.35375,0.737133,4.52732e+195,1.79441e+194
-2.35375,0.754684,1.10952e+195,4.39763e+193
-2.35375,0.772235,2.71908e+194,1.07771e+193
-2.35375,0.789786,6.66341e+193,2.64106e+192
-2.35375,0.807337,1.63291e+193,6.47207e+191
-2.35375,0.824887,4.00146e+192,1.58599e+191
-2.35375,0.842438,9.80546e+191,3.88641e+190
-2.35375,0.859989,2.40275e+191,9.52336e+189
-2.35375,0.87754,5.88767e+190,2.33359e+189
-2.35375,0.895091,1.44268e+190,5.71811e+188
-2.35375,0.912641,3.53502e+189,1.40111e+188
-2.35375,0.930192,8.66179e+188,3.43312e+187
-2.35375,0.947743,2.12235e+188,8.412e+186
-2.35375,0.965294,5.20023e+187,2.06112e+186
-2.35375,0.982845,1.27416e+187,5.05015e+185
-2.35375,1.0004,3.12189e+186,1.23737e+185
-2.35375,1.01795,7.64908e+185,3.03173e+184
-2.35375,1.0355,1.87412e+185,7.4281e+183
-2.35375,1.05305,4.59177e+184,1.81996e+183
-2.35375,1.0706,1.12502e+184,4.45904e+182
-2.35375,1.08815,2.75636e+183,1.09249e+182
-2.35375,1.1057,6.7532e+182,2.67664e+181
-2.35375,1.12325,1.65455e+182,6.55784e+180
-2.35375,1.1408,4.05366e+181,1.60668e+180
-2.35375,1.15835,9.93144e+180,3.93635e+179
-2.35375,1.1759,2.43318e+180,9.64397e+178
-2.35375,1.19345,5.96121e+179,2.36274e+178
-2.35375,1.211,1.46047e+179,5.78861e+177
-2.35375,1.22856,3.57807e+178,1.41818e+177
-2.35375,1.24611,8.76602e+177,3.47443e+176
-2.35375,1.26366,2.14761e+177,8.51209e+175
-2.35375,1.28121,5.26145e+176,2.08539e+175
-2.35375,1.29876,1.28901e+176,5.109e+174
-2.35375,1.31631,3.15793e+175,1.25165e+174
-2.35375,1.33386,7.73658e+174,3.06641e+173
-2.35375,1.35141,1.89537e+174,7.51234e+172
-2.35375,1.36896,4.64342e+173,1.84043e+172
-2.35375,1.38651,1.13758e+173,4.50882e+171
-2.35375,1.40406,2.78691e+172,1.1046e+171
-2.35375,1.42161,6.82755e+171,2.70611e+170
-2.35375,1.43917,1.67265e+171,6.6296e+169
-2.35375,1.45672,4.09775e+170,1.62415e+169
-2.35375,1.47427,1.00389e+170,3.97894e+168
-2.35375,1.49182,2.45938e+169,9.74781e+167
-2.35375,1.50937,6.02541e+168,2.38819e+167
-2.35375,1.52692,1.47736e+168,5.85553e+166
-2.35375,1.54447,3.66927e+167,1.45432e+166
-2.35375,1.56202,1.10292e+167,4.37143e+165
-2.35375,1.57957,1.10292e+167,4.37144e+165
-2.35375,1.59712,3.66927e+167,1.45432e+166
-2.35375,1.61467,1.47736e+168,5.85554e+166
-2.35375,1.63222,6.02541e+168,2.38818e+167
-2.35375,1.64977,2.45938e+169,9.74782e+167
-2.35375,1.66733,1.00389e+170,3.97893e+168
-2.35375,1.68488,4.09775e+170,1.62415e+169
-2.35375,1.70243,1.67265e+171,6.62959e+169
-2.35375,1.71998,6.82755e+171,2.70612e+170
-2.35375,1.73753,2.78691e+172,1.1046e+171
-2.35375,1.75508,1.13758e+173,4.50882e+171
-2.35375,1.77263,4.64342e+173,1.84043e+172
-2.35375,1.79018,1.89537e+174,7.51234e+172
-2.35375,1.80773,7.73658e+174,3.06641e+173
-2.35375,1.82528,3.15793e+175,1.25165e+174
-2.35375,1.84283,1.28901e+176,5.109e+174
-2.35375,1.86038,5.26145e+176,2.08539e+175
-2.35375,1.87794,2.14761e+177,8.51209e+175
-2.35375,1.89549,8.76602e+177,3.47443e+176
-2.35375,1.91304,3.57807e+178,1.41818e+177
-2.35375,1.93059,1.46047e+179,5.78861e+177
-2.35375,1.94814,5.96121e+179,2.36274e+178
-2.35375,1.96569,2.43318e+180,9.64397e+178
-2.35375,1.98324,9.93144e+180,3.93635e+179
-2.35375,2.00079,4.05366e+181,1.60668e+180
-2.35375,2.01834,1.65455e+182,6.55784e+180
-2.35375,2.03589,6.7532e+182,2.67664e+181
-2.35375,2.05344,2.75636e+183,1.09249e+182
-2.35375,2.07099,1.12502e+184,4.45904e+182
-2.35375,2.08854,4.59177e+184,1.81996e+183
-2.35375,2.1061,1.87412e+185,7.4281e+183
-2.35375,2.12365,7.64908e+185,3.03173e+184
-2.35375,2.1412,3.12189e+186,1.23737e+185
-2.35375,2.15875,1.27416e+187,5.05015e+185
-2.35375,2.1763,5.20023e+187,2.06112e+186
-2.35375,2.19385,2.12235e+188,8.412e+186
-2.35375,2.2114,8.66179e+188,3.43312e+187
-2.35375,2.22895,3.53502e+189,1.40111e+188
-2.35375,2.2465,1.44268e+190,5.71811e+188
-2.35375,2.26405,5.88767e+190,2.33359e+189
-2.35375,2.2816,2.40275e+191,9.52336e+189
-2.35375,2.29915,9.80546e+191,3.88641e+190
-2.35375,2.31671,4.00146e+192,1.58599e+191
-2.35375,2.33426,1.63291e+193,6.47207e+191
-2.35375,2.35181,6.66341e+193,2.64106e+192
-2.35375,2.36936,2.71908e+194,1.07771e+193
-2.35375,2.38691,1.10952e+195,4.39763e+193
-2.35375,2.40446,4.52732e+195,1.79441e+194
-2.35375,2.42201,1.84729e+196,7.32177e+194
-2.35375,2.43956,7.53729e+196,2.98742e+195
-2.35375,2.45711,3.07527e+197,1.21889e+196
-2.35375,2.47466,1.25469e+198,4.97299e+196
-2.35375,2.49221,5.11886e+198,2.02887e+197
-2.35375,2.50976,2.08831e+199,8.27705e+197
-2.35375,2.52731,8.51916e+199,3.37659e+198
-2.35375,2.54487,3.47519e+200,1.3774e+199
-2.35375,2.56242,1.41755e+201,5.61851e+199
-2.35375,2.57997,5.78198e+201,2.2917e+200
-2.35375,2.59752,2.35824e+202,9.34693e+200
-2.35375,2.61507,9.61767e+202,3.81199e+201
-2.35375,2.63262,3.92212e+203,1.55454e+202
-2.35375,2.65017,1.59932e+204,6.33896e+202
-2.35375,2.66772,6.52099e+204,2.58461e+203
-2.35375,2.68527,2.65856e+205,1.05373e+204
-2.35375,2.70282,1.08376e+206,4.2955e+204
-2.35375,2.72037,4.41737e+206,1.75084e+205
-2.35375,2.73792,1.80026e+207,7.13535e+205
-2.35375,2.75548,7.33559e+207,2.90748e+206
-2.35375,2.77303,2.98853e+208,1.18451e+207
-2.35375,2.79058,1.21727e+209,4.82469e+207
-2.35375,2.80813,4.95696e+209,1.9647e+208
-2.35375,2.82568,2.018e+210,7.99838e+208
-2.35375,2.84323,8.21266e+210,3.25511e+209
-2.35375,2.86078,3.34102e+211,1.32422e+210
-2.35375,2.87833,1.35854e+212,5.38462e+210
-2.35375,2.89588,5.52111e+212,2.1883e+211
-2.35375,2.91343,2.24224e+213,8.88718e+211
-2.35375,2.93098,9.09857e+213,3.60624e+212
-2.35375,2.94853,3.68808e+214,1.46178e+213
-2.35375,2.96608,1.49291e+215,5.91719e+213
-2.35375,2.98364,6.03235e+215,2.39093e+214
-2.35375,3.00119,2.43154e+216,9.63745e+214
-2.35375,3.01874,9.76775e+216,3.87147e+215
-2.35375,3.03629,3.9043e+217,1.54748e+216
-2.35375,3.05384,1.5486e+218,6.13792e+216
-2.35375,3.07139,6.06368e+218,2.40335e+217
-2.35375,3.08894,2.31773e+219,9.18636e+217
-2.35375,3.10649,8.39395e+219,3.32696e+218
-2.35375,3.12404,2.56148e+220,1.01525e+219
-2.35375,3.14159,0,0
36.6958,0,0,0
36.6958,0.0175508,3.93613e+227,1.56408e+226
36.6958,0.0351016,1.28987e+227,5.12546e+225
36.6958,0.0526524,3.56156e+226,1.41524e+225
36.6958,0.0702032,9.31782e+225,3.70257e+224
36.6958,0.087754,2.37968e+225,9.45599e+223
36.6958,0.105305,5.99958e+224,2.38402e+223
36.6958,0.122856,1.50097e+224,5.96432e+222
36.6958,0.140406,3.73645e+223,1.48473e+222
36.6958,0.157957,9.26967e+222,3.68344e+221
36.6958,0.175508,2.2941e+222,9.11593e+220
36.6958,0.193059,5.66733e+221,2.252e+220
36.6958,0.21061,1.39814e+221,5.55571e+219
36.6958,0.22816,3.44557e+220,1.36915e+219
36.6958,0.245711,8.48407e+219,3.37126e+218
36.6958,0.263262,2.08762e+219,8.29546e+217
36.6958,0.280813,5.13401e+218,2.04007e+217
36.6958,0.298364,1.26201e+218,5.01476e+216
36.6958,0.315914,3.10098e+217,1.23222e+216
36.6958,0.333465,7.61716e+216,3.02679e+215
36.6958,0.351016,1.87054e+216,7.43284e+214
36.6958,0.368567,4.59235e+215,1.82484e+214
36.6958,0.386118,1.12723e+215,4.47921e+213
36.6958,0.403668,2.76638e+214,1.09926e+213
36.6958,0.421219,6.788e+213,2.69731e+212
36.6958,0.43877,1.66537e+213,6.61758e+211
36.6958,0.456321,4.08531e+212,1.62336e+211
36.6958,0.473872,1.00205e+212,3.98181e+210
36.6958,0.491422,2.45762e+211,9.76569e+209
36.6958,0.508973,6.02697e+210,2.3949e+209
36.6958,0.526524,1.47791e+210,5.87268e+208
36.6958,0.544075,3.62381e+209,1.43997e+208
36.6958,0.561626,8.88495e+208,3.53056e+207
36.6958,0.579176,2.1783e+208,8.65579e+206
36.6958,0.596727,5.3402e+207,2.122e+206
36.6958,0.614278,1.30911e+207,5.20192e+205
36.6958,0.631829,3.20902e+206,1.27515e+205
36.6958,0.649379,7.86596e+205,3.12565e+204
36.6958,0.66693,1.92803e+205,7.6613e+203
36.6958,0.684481,4.72564e+204,1.8778e+203
36.6958,0.702032,1.15823e+204,4.60238e+202
36.6958,0.719583,2.83866e+203,1.12798e+202
36.6958,0.737133,6.95696e+202,2.76445e+201
36.6958,0.754684,1.70496e+202,6.77491e+200
36.6958,0.772235,4.1783e+201,1.66031e+200
36.6958,0.789786,1.02394e+201,4.06877e+199
36.6958,0.807337,2.50923e+200,9.97077e+198
36.6958,0.824887,6.14889e+199,2.44335e+198
36.6958,0.842438,1.50677e+199,5.98735e+197
36.6958,0.859989,3.69222e+198,1.46715e+197
36.6958,0.87754,9.04735e+197,3.59509e+196
36.6958,0.895091,2.21691e+197,8.80922e+195
36.6958,0.912641,5.43213e+196,2.15853e+195
36.6958,0.930192,1.33102e+196,5.28901e+194
36.6958,0.947743,3.26134e+195,1.29594e+194
36.6958,0.965294,7.99099e+194,3.17533e+193
36.6958,0.982845,1.95795e+194,7.78017e+192
36.6958,1.0004,4.79729e+193,1.90627e+192
36.6958,1.01795,1.1754e+193,4.67064e+191
36.6958,1.0355,2.87988e+192,1.14436e+191
36.6958,1.05305,7.05599e+191,2.8038e+190
36.6958,1.0706,1.72877e+191,6.86952e+189
36.6958,1.08815,4.23559e+190,1.68307e+189
36.6958,1.1057,1.03774e+190,4.1236e+188
36.6958,1.12325,2.54248e+189,1.01029e+188
36.6958,1.1408,6.2291e+188,2.47522e+187
36.6958,1.15835,1.52613e+188,6.06427e+186
36.6958,1.1759,3.73898e+187,1.48573e+186
36.6958,1.19345,9.16036e+186,3.64e+185
36.6958,1.211,2.24425e+186,8.91783e+184
36.6958,1.22856,5.49828e+185,2.18482e+184
36.6958,1.24611,1.34704e+185,5.35266e+183
36.6958,1.26366,3.30014e+184,1.31136e+183
36.6958,1.28121,8.08507e+183,3.21271e+182
36.6958,1.29876,1.98076e+183,7.87084e+181
36.6958,1.31631,4.85267e+182,1.92828e+181
36.6958,1.33386,1.18885e+182,4.72406e+180
36.6958,1.35141,2.91254e+181,1.15734e+180
36.6958,1.36896,7.13536e+180,2.83534e+179
36.6958,1.38651,1.74807e+180,6.94621e+178
36.6958,1.40406,4.28254e+179,1.70173e+178
36.6958,1.42161,1.04916e+179,4.169e+177
36.6958,1.43917,2.5703e+178,1.02134e+177
36.6958,1.45672,6.29686e+177,2.50215e+176
36.6958,1.47427,1.54264e+177,6.12988e+175
36.6958,1.49182,3.77924e+176,1.50173e+175
36.6958,1.50937,9.25901e+175,3.6792e+174
36.6958,1.52692,2.27019e+175,9.02095e+173
36.6958,1.54447,5.63843e+174,2.24051e+173
36.6958,1.56202,1.69481e+174,6.73457e+172
36.6958,1.57957,1.69481e+174,6.73456e+172
36.6958,1.59712,5.63842e+174,2.24051e+173
36.6958,1.61467,2.2702e+175,9.02094e+173
36.6958,1.63222,9.25901e+175,3.6792e+174
36.6958,1.64977,3.77924e+176,1.50173e+175
36.6958,1.66733,1.54264e+177,6.12988e+175
36.6958,1.68488,6.29686e+177,2.50215e+176
36.6958,1.70243,2.5703e+178,1.02134e+177
36.6958,1.71998,1.04916e+179,4.169e+177
36.6958,1.73753,4.28254e+179,1.70173e+178
36.6958,1.75508,1.74807e+180,6.94621e+178
36.6958,1.77263,7.13536e+180,2.83534e+179
36.6958,1.79018,2.91254e+181,1.15734e+180
36.6958,1.80773,1.18885e+182,4.72406e+180
36.6958,1.82528,4.85267e+182,1.92828e+181
36.6958,1.84283,1.98076e+183,7.87084e+181
36.6958,1.86038,8.08507e+183,3.21272e+182
36.6958,1.87794,3.30014e+184,1.31136e+183
36.6958,1.89549,1.34704e+185,5.35266e+183
36.6958,1.91304,5.49828e+185,2.18482e+184
36.6958,1.93059,2.24425e+186,8.91783e+184
36.6958,1.94814,9.16036e+186,3.64e+185
36.6958,1.96569,3.73898e+187,1.48573e+186
36.6958,1.98324,1.52613e+188,6.06427e+186
36.6958,2.00079,6.2291e+188,2.47522e+187
36.6958,2.01834,2.54248e+189,1.01029e+188
36.6958,2.03589,1.03774e+190,4.1236e+188
36.6958,2.05344,4.23559e+190,1.68307e+189
36.6958,2.07099,1.72877e+191,6.86952e+189
36.6958,2.08854,7.05599e+191,2.8038e+190
36.6958,2.1061,2.87988e+192,1.14436e+191
36.6958,2.12365,1.1754e+193,4.67064e+191
36.6958,2.1412,4.79729e+193,1.90627e+192
36.6958,2.15875,1.95795e+194,7.78017e+192
36.6958,2.1763,7.99099e+194,3.17533e+193
36.6958,2.19385,3.26134e+195,1.29594e+194
36.6958,2.2114,1.33102e+196,5.28901e+194
36.6958,2.22895,5.43213e+196,2.15853e+195
36.6958,2.2465,2.21691e+197,8.80922e+195
36.6958,2.26405,9.04735e+197,3.59509e+196
36.6958,2.2816,3.69222e+198,1.46715e+197
36.6958,2.29915,1.50677e+199,5.98735e+197
36.6958,2.31671,6.14889e+199,2.44335e+198
36.6958,2.33426,2.50923e+200,9.97077e+198
36.6958,2.35181,1.02394e+201,4.06877e+199
36.6958,2.36936,4.1783e+201,1.66031e+200
36.6958,2.38691,1.70496e+202,6.77491e+200
36.6958,2.40446,6.95696e+202,2.76445e+201
36.6958,2.42201,2.83866e+203,1.12798e+202
36.6958,2.43956,1.15823e+204,4.60238e+202
36.6958,2.45711,4.72564e+204,1.8778e+203
36.6958,2.47466,1.92803e+205,7.6613e+203
36.6958,2.49221,7.86596e+205,3.12565e+204
36.6958,2.50976,3.20902e+206,1.27515e+205
36.6958,2.52731,1.30911e+207,5.20192e+205
36.6958,2.54487,5.3402e+207,2.122e+206
36.6958,2.56242,2.1783e+208,8.65579e+206
36.6958,2.57997,8.88495e+208,3.53056e+207
36.6958,2.59752,3.62381e+209,1.43997e+208
36.6958,2.61507,1.47791e+210,5.87268e+208
36.6958,2.63262,6.02697e+210,2.3949e+209
36.6958,2.65017,2.45762e+211,9.76569e+209
36.6958,2.66772,1.00205e+212,3.98181e+210
36.6958,2.68527,4.08531e+212,1.62336e+211
36.6958,2.70282,1.66537e+213,6.61758e+211
36.6958,2.72037,6.788e+213,2.69731e+212
36.6958,2.73792,2.76638e+214,1.09926e+213
36.6958,2.75548,1.12723e+215,4.47921e+213
36.6958,2.77303,4.59235e+215,1.82484e+214
36.6958,2.79058,1.87054e+216,7.43284e+214
36.6958,2.80813,7.61716e+216,3.02679e+215
36.6958,2.82568,3.10098e+217,1.23222e+216
36.6958,2.84323,1.26201e+218,5.01476e+216
36.6958,2.86078,5.13401e+218,2.04007e+217
36.6958,2.87833,2.08762e+219,8.29546e+217
36.6958,2.89588,8.48407e+219,3.37126e+218
36.6958,2.91343,3.44557e+220,1.36915e+219
36.6958,2.93098,1.39814e+221,5.55571e+219
36.6958,2.94853,5.66733e+221,2.252e+220
36.6958,2.96608,2.2941e+222,9.11593e+220
36.6958,2.98364,9.26967e+222,3.68344e+221
36.6958,3.00119,3.73645e+223,1.48473e+222
36.6958,3.01874,1.50097e+224,5.96432e+222
36.6958,3.03629,5.99958e+224,2.38402e+223
36.6958,3.05384,2.37968e+225,9.45599e+223
36.6958,3.07139,9.31782e+225,3.70257e+224
36.6958,3.08894,3.56156e+226,1.41524e+225
36.6958,3.10649,1.28987e+227,5.12546e+225
36.6958,3.12404,3.93613e+227,1.56408e+226
36.6958,3.14159,0,0
39.2013,0,0,0
39.2013,0.0175508,1.40665e+234,5.58796e+232
39.2013,0.0351016,4.60959e+233,1.83117e+232
39.2013,0.0526524,1.27279e+233,5.0562e+231
39.2013,0.0702032,3.3299e+232,1.32281e+231
39.2013,0.087754,8.50424e+231,3.37833e+230
39.2013,0.105305,2.14407e+231,8.51736e+229
39.2013,0.122856,5.36401e+230,2.13087e+229
39.2013,0.140406,1.33529e+230,5.30448e+228
39.2013,0.157957,3.3127e+229,1.31598e+228
39.2013,0.175508,8.19841e+228,3.25684e+227
39.2013,0.193059,2.02533e+228,8.04568e+226
39.2013,0.21061,4.99653e+227,1.98488e+226
39.2013,0.22816,1.23134e+227,4.89153e+225
39.2013,0.245711,3.03195e+226,1.20445e+225
39.2013,0.263262,7.46052e+225,2.96371e+224
39.2013,0.280813,1.83474e+225,7.28855e+223
39.2013,0.298364,4.51003e+224,1.79162e+223
39.2013,0.315914,1.10819e+224,4.40233e+222
39.2013,0.333465,2.72214e+223,1.08138e+222
39.2013,0.351016,6.68473e+222,2.65553e+221
39.2013,0.368567,1.64117e+222,6.51957e+220
39.2013,0.386118,4.02838e+221,1.60028e+220
39.2013,0.403668,9.8862e+220,3.92732e+219
39.2013,0.421219,2.42582e+220,9.63665e+218
39.2013,0.43877,5.95152e+219,2.36426e+218
39.2013,0.456321,1.45997e+219,5.79975e+217
39.2013,0.473872,3.58104e+218,1.42258e+217
39.2013,0.491422,8.78277e+217,3.48898e+216
39.2013,0.508973,2.15385e+217,8.55624e+215
39.2013,0.526524,5.2816e+216,2.09813e+215
39.2013,0.544075,1.29504e+216,5.14458e+214
39.2013,0.561626,3.17521e+215,1.26136e+214
39.2013,0.579176,7.78458e+214,3.09244e+213
39.2013,0.596727,1.90842e+214,7.58126e+212
39.2013,0.614278,4.67834e+213,1.85848e+212
39.2013,0.631829,1.14681e+213,4.55571e+211
39.2013,0.649379,2.81105e+212,1.1167e+211
39.2013,0.66693,6.89019e+211,2.73715e+210
39.2013,0.684481,1.6888e+211,6.7088e+209
39.2013,0.702032,4.13915e+210,1.64429e+209
39.2013,0.719583,1.01445e+210,4.02992e+208
39.2013,0.737133,2.4862e+209,9.87651e+207
39.2013,0.754684,6.09301e+208,2.42047e+207
39.2013,0.772235,1.4932e+208,5.93176e+206
39.2013,0.789786,3.65925e+207,1.45365e+206
39.2013,0.807337,8.96721e+206,3.56225e+205
39.2013,0.824887,2.19743e+206,8.72933e+204
39.2013,0.842438,5.38472e+205,2.13909e+204
39.2013,0.859989,1.31948e+205,5.24169e+203
39.2013,0.87754,3.23324e+204,1.28441e+203
39.2013,0.895091,7.92257e+203,3.14726e+202
39.2013,0.912641,1.94128e+203,7.71177e+201
39.2013,0.930192,4.75667e+202,1.8896e+201
39.2013,0.947743,1.1655e+202,4.62999e+200
39.2013,0.965294,2.85574e+201,1.13445e+200
39.2013,0.982845,6.9971e+200,2.77962e+199
39.2013,1.0004,1.71441e+200,6.81052e+198
39.2013,1.01795,4.20054e+199,1.66867e+198
39.2013,1.0355,1.02918e+199,4.08845e+197
39.2013,1.05305,2.52159e+198,1.00171e+197
39.2013,1.0706,6.1781e+197,2.45427e+196
39.2013,1.08815,1.51367e+197,6.0131e+195
39.2013,1.1057,3.70855e+196,1.47323e+195
39.2013,1.12325,9.08605e+195,3.60946e+194
39.2013,1.1408,2.22609e+195,8.8432e+193
39.2013,1.15835,5.4539e+194,2.16658e+193
39.2013,1.1759,1.3362e+194,5.30807e+192
39.2013,1.19345,3.27363e+193,1.30046e+192
39.2013,1.211,8.02025e+192,3.18607e+191
39.2013,1.22856,1.96492e+192,7.80568e+190
39.2013,1.24611,4.81391e+191,1.91234e+190
39.2013,1.26366,1.17937e+191,4.68508e+189
39.2013,1.28121,2.88935e+190,1.1478e+189
39.2013,1.29876,7.07864e+189,2.81201e+188
39.2013,1.31631,1.73419e+189,6.88913e+187
39.2013,1.33386,4.24858e+188,1.68776e+187
39.2013,1.35141,1.04085e+188,4.13481e+186
39.2013,1.36896,2.54996e+187,1.01298e+186
39.2013,1.38651,6.24707e+186,2.48167e+185
39.2013,1.40406,1.53045e+186,6.07975e+184
39.2013,1.42161,3.74939e+185,1.48945e+184
39.2013,1.43917,9.18546e+184,3.64895e+183
39.2013,1.45672,2.2503e+184,8.93939e+182
39.2013,1.47427,5.51291e+183,2.19002e+182
39.2013,1.49182,1.35058e+183,5.36523e+181
39.2013,1.50937,3.30889e+182,1.31446e+181
39.2013,1.52692,8.11299e+181,3.2229e+180
39.2013,1.54447,2.015e+181,8.00464e+179
39.2013,1.56202,6.05673e+180,2.40605e+179
39.2013,1.57957,6.05673e+180,2.40605e+179
39.2013,1.59712,2.015e+181,8.00463e+179
39.2013,1.61467,8.11298e+181,3.22291e+180
39.2013,1.63222,3.30889e+182,1.31446e+181
39.2013,1.64977,1.35058e+183,5.36523e+181
39.2013,1.66733,5.51291e+183,2.19002e+182
39.2013,1.68488,2.2503e+184,8.93939e+182
