species,omega,ell,m,Gamma,dEdtdw
-1,0.08,4,1,-nan,-nan
-1,0.09,4,1,-nan,-nan
-1,0.1,4,1,-nan,-nan
-1,0.11,4,1,-nan,-nan
-1,0.12,4,1,-nan,-nan
-1,0.13,4,1,-nan,-nan
-1,0.14,4,1,-nan,-nan
-1,0.15,4,1,-nan,-nan
-1,0.16,4,1,-nan,-nan
-1,0.17,4,1,-nan,-nan
-1,0.18,4,1,-nan,-nan
-1,0.19,4,1,-nan,-nan
-1,0.2,4,1,-nan,-nan
-1,0.21,4,1,-nan,-nan
-1,0.22,4,1,-nan,-nan
-1,0.23,4,1,-nan,-nan
-1,0.24,4,1,-nan,-nan
-1,0.25,4,1,-nan,-nan
-1,0.26,4,1,-nan,-nan
-1,0.27,4,1,-nan,-nan
-1,0.28,4,1,-nan,-nan
-1,0.29,4,1,-nan,-nan
-1,0.3,4,1,-nan,-nan
-1,0.31,4,1,-nan,-nan
-1,0.32,4,1,-nan,-nan
-1,0.33,4,1,-nan,-nan
-1,0.34,4,1,-nan,-nan
-1,0.35,4,1,-nan,-nan
-1,0.36,4,1,-nan,-nan
-1,0.37,4,1,-nan,-nan
-1,0.38,4,1,-nan,-nan
-1,0.39,4,1,-nan,-nan
-1,0.4,4,1,-nan,-nan
-1,0.41,4,1,-nan,-nan
-1,0.42,4,1,-nan,-nan
-1,0.43,4,1,-nan,-nan
-1,0.44,4,1,-nan,-nan
-1,0.45,4,1,-nan,-nan
-1,0.46,4,1,-nan,-nan
-1,0.47,4,1,-nan,-nan
-1,0.48,4,1,-nan,-nan
-1,0.49,4,1,-nan,-nan
-1,0.5,4,1,-nan,-nan
-1,0.51,4,1,-nan,-nan
-1,0.52,4,1,-nan,-nan
-1,0.53,4,1,-nan,-nan
-1,0.54,4,1,-nan,-nan
-1,0.55,4,1,-nan,-nan
-1,0.56,4,1,-nan,-nan
-1,0.57,4,1,-nan,-nan
-1,0.58,4,1,-nan,-nan
-1,0.59,4,1,-nan,-nan
-1,0.6,4,1,-nan,-nan
-1,0.61,4,1,-nan,-nan
-1,0.62,4,1,-nan,-nan
-1,0.63,4,1,-nan,-nan
-1,0.64,4,1,-nan,-nan
-1,0.65,4,1,-nan,-nan
-1,0.66,4,1,-nan,-nan
-1,0.67,4,1,-nan,-nan
-1,0.68,4,1,-nan,-nan
-1,0.69,4,1,-nan,-nan
-1,0.7,4,1,-nan,-nan
-1,0.71,4,1,-nan,-nan
-1,0.72,4,1,-nan,-nan
-1,0.73,4,1,-nan,-nan
-1,0.74,4,1,-nan,-nan
-1,0.75,4,1,-nan,-nan
-1,0.76,4,1,-nan,-nan
-1,0.77,4,1,-nan,-nan
-1,0.78,4,1,-nan,-nan
-1,0.79,4,1,-nan,-nan
-1,0.8,4,1,-nan,-nan
-1,0.81,4,1,-nan,-nan
-1,0.82,4,1,-nan,-nan
-1,0.83,4,1,-nan,-nan
-1,0.84,4,1,-nan,-nan
-1,0.85,4,1,-nan,-nan
-1,0.86,4,1,-nan,-nan
-1,0.87,4,1,-nan,-nan
-1,0.88,4,1,-nan,-nan
-1,0.89,4,1,-nan,-nan
-1,0.9,4,1,-nan,-nan
-1,0.91,4,1,-nan,-nan
-1,0.92,4,1,-nan,-nan
-1,0.93,4,1,-nan,-nan
-1,0.94,4,1,-nan,-nan
-1,0.95,4,1,-nan,-nan
-1,0.96,4,1,-nan,-nan
-1,0.97,4,1,-nan,-nan
-1,0.98,4,1,-nan,-nan
-1,0.99,4,1,-nan,-nan
-1,1,4,1,-nan,-nan
-1,1.01,4,1,-nan,-nan
-1,1.02,4,1,-nan,-nan
-1,1.03,4,1,-nan,-nan
-1,1.04,4,1,-nan,-nan
-1,1.05,4,1,-nan,-nan
-1,1.06,4,1,-nan,-nan
-1,1.07,4,1,-nan,-nan
-1,1.08,4,1,-nan,-nan
-1,1.09,4,1,-nan,-nan
-1,1.1,4,1,-nan,-nan
-1,1.11,4,1,-nan,-nan
-1,1.12,4,1,-nan,-nan
-1,1.13,4,1,-nan,-nan
-1,1.14,4,1,-nan,-nan
-1,1.15,4,1,-nan,-nan
-1,1.16,4,1,-nan,-nan
-1,1.17,4,1,-nan,-nan
-1,1.18,4,1,-nan,-nan
-1,1.19,4,1,-nan,-nan
-1,1.2,4,1,-nan,-nan
-1,1.21,4,1,-nan,-nan
-1,1.22,4,1,-nan,-nan
-1,1.23,4,1,-nan,-nan
-1,1.24,4,1,-nan,-nan
-1,1.25,4,1,-nan,-nan
-1,1.26,4,1,-nan,-nan
-1,1.27,4,1,-nan,-nan
-1,1.28,4,1,-nan,-nan
-1,1.29,4,1,-nan,-nan
-1,1.3,4,1,-nan,-nan
-1,1.31,4,1,-nan,-nan
-1,1.32,4,1,-nan,-nan
-1,1.33,4,1,-nan,-nan
-1,1.34,4,1,-nan,-nan
-1,1.35,4,1,-nan,-nan
-1,1.36,4,1,-nan,-nan
-1,1.37,4,1,-nan,-nan
-1,1.38,4,1,-nan,-nan
-1,1.39,4,1,-nan,-nan
-1,1.4,4,1,-nan,-nan
-1,1.41,4,1,-nan,-nan
-1,1.42,4,1,-nan,-nan
-1,1.43,4,1,-nan,-nan
-1,1.44,4,1,-nan,-nan
-1,1.45,4,1,-nan,-nan
-1,1.46,4,1,-nan,-nan
-1,1.47,4,1,-nan,-nan
-1,1.48,4,1,-nan,-nan
-1,1.49,4,1,-nan,-nan
-1,1.5,4,1,-nan,-nan
-1,1.51,4,1,-nan,-nan
-1,1.52,4,1,-nan,-nan
-1,1.53,4,1,-nan,-nan
-1,1.54,4,1,-nan,-nan
-1,1.55,4,1,-nan,-nan
-1,1.56,4,1,-nan,-nan
-1,1.57,4,1,-nan,-nan
-1,1.58,4,1,-nan,-nan
-1,1.59,4,1,-nan,-nan
-1,1.6,4,1,-nan,-nan
-1,1.61,4,1,-nan,-nan
-1,1.62,4,1,-nan,-nan
-1,1.63,4,1,-nan,-nan
-1,1.64,4,1,-nan,-nan
-1,1.65,4,1,-nan,-nan
-1,1.66,4,1,-nan,-nan
-1,1.67,4,1,-nan,-nan
-1,1.68,4,1,-nan,-nan
-1,1.69,4,1,-nan,-nan
-1,1.7,4,1,-nan,-nan
-1,1.71,4,1,-nan,-nan
-1,1.72,4,1,-nan,-nan
-1,1.73,4,1,-nan,-nan
-1,1.74,4,1,-nan,-nan
-1,1.75,4,1,-nan,-nan
-1,1.76,4,1,-nan,-nan
-1,1.77,4,1,-nan,-nan
-1,1.78,4,1,-nan,-nan
-1,1.79,4,1,-nan,-nan
-1,1.8,4,1,-nan,-nan
-1,1.81,4,1,-nan,-nan
-1,1.82,4,1,-nan,-nan
-1,1.83,4,1,-nan,-nan
-1,1.84,4,1,-nan,-nan
-1,1.85,4,1,-nan,-nan
-1,1.86,4,1,-nan,-nan
-1,1.87,4,1,-nan,-nan
-1,1.88,4,1,-nan,-nan
-1,1.89,4,1,-nan,-nan
-1,1.9,4,1,-nan,-nan
-1,1.91,4,1,-nan,-nan
-1,1.92,4,1,-nan,-nan
-1,1.93,4,1,-nan,-nan
-1,1.94,4,1,-nan,-nan
-1,1.95,4,1,-nan,-nan
-1,1.96,4,1,-nan,-nan
-1,1.97,4,1,-nan,-nan
-1,1.98,4,1,-nan,-nan
-1,1.99,4,1,-nan,-nan
-1,0.01,4,2,-nan,-nan
-1,0.02,4,2,-nan,-nan
-1,0.03,4,2,-nan,-nan
-1,0.04,4,2,-nan,-nan
-1,0.05,4,2,-nan,-nan
-1,0.06,4,2,-nan,-nan
-1,0.07,4,2,-nan,-nan
-1,0.08,4,2,-nan,-nan
-1,0.09,4,2,-nan,-nan
-1,0.1,4,2,-nan,-nan
-1,0.11,4,2,-nan,-nan
-1,0.12,4,2,-nan,-nan
-1,0.13,4,2,-nan,-nan
-1,0.14,4,2,-nan,-nan
-1,0.15,4,2,-nan,-nan
-1,0.16,4,2,-nan,-nan
-1,0.17,4,2,-nan,-nan
-1,0.18,4,2,-nan,-nan
-1,0.19,4,2,-nan,-nan
-1,0.2,4,2,-nan,-nan
-1,0.21,4,2,-nan,-nan
-1,0.22,4,2,-nan,-nan
-1,0.23,4,2,-nan,-nan
-1,0.24,4,2,-nan,-nan
-1,0.25,4,2,-nan,-nan
-1,0.26,4,2,-nan,-nan
-1,0.27,4,2,-nan,-nan
-1,0.28,4,2,-nan,-nan
-1,0.29,4,2,-nan,-nan
-1,0.3,4,2,-nan,-nan
-1,0.31,4,2,-nan,-nan
-1,0.32,4,2,-nan,-nan
-1,0.33,4,2,-nan,-nan
-1,0.34,4,2,-nan,-nan
-1,0.35,4,2,-nan,-nan
-1,0.36,4,2,-nan,-nan
-1,0.37,4,2,-nan,-nan
-1,0.38,4,2,-nan,-nan
-1,0.39,4,2,-nan,-nan
-1,0.4,4,2,-nan,-nan
-1,0.41,4,2,-nan,-nan
-1,0.42,4,2,-nan,-nan
-1,0.43,4,2,-nan,-nan
-1,0.44,4,2,-nan,-nan
-1,0.45,4,2,-nan,-nan
-1,0.46,4,2,-nan,-nan
-1,0.47,4,2,-nan,-nan
-1,0.48,4,2,-nan,-nan
-1,0.49,4,2,-nan,-nan
-1,0.5,4,2,-nan,-nan
-1,0.51,4,2,-nan,-nan
-1,0.52,4,2,-nan,-nan
-1,0.53,4,2,-nan,-nan
-1,0.54,4,2,-nan,-nan
-1,0.55,4,2,-nan,-nan
-1,0.56,4,2,-nan,-nan
-1,0.57,4,2,-nan,-nan
-1,0.58,4,2,-nan,-nan
-1,0.59,4,2,-nan,-nan
-1,0.6,4,2,-nan,-nan
-1,0.61,4,2,-nan,-nan
-1,0.62,4,2,-nan,-nan
-1,0.63,4,2,-nan,-nan
-1,0.64,4,2,-nan,-nan
-1,0.65,4,2,-nan,-nan
-1,0.66,4,2,-nan,-nan
-1,0.67,4,2,-nan,-nan
-1,0.68,4,2,-nan,-nan
-1,0.69,4,2,-nan,-nan
-1,0.7,4,2,-nan,-nan
-1,0.71,4,2,-nan,-nan
-1,0.72,4,2,-nan,-nan
-1,0.73,4,2,-nan,-nan
-1,0.74,4,2,-nan,-nan
-1,0.75,4,2,-nan,-nan
-1,0.76,4,2,-nan,-nan
-1,0.77,4,2,-nan,-nan
-1,0.78,4,2,-nan,-nan
-1,0.79,4,2,-nan,-nan
-1,0.8,4,2,-nan,-nan
-1,0.81,4,2,-nan,-nan
-1,0.82,4,2,-nan,-nan
-1,0.83,4,2,-nan,-nan
-1,0.84,4,2,-nan,-nan
-1,0.85,4,2,-nan,-nan
-1,0.86,4,2,-nan,-nan
-1,0.87,4,2,-nan,-nan
-1,0.88,4,2,-nan,-nan
-1,0.89,4,2,-nan,-nan
-1,0.9,4,2,-nan,-nan
-1,0.91,4,2,-nan,-nan
-1,0.92,4,2,-nan,-nan
-1,0.93,4,2,-nan,-nan
-1,0.94,4,2,-nan,-nan
-1,0.95,4,2,-nan,-nan
-1,0.96,4,2,-nan,-nan
-1,0.97,4,2,-nan,-nan
-1,0.98,4,2,-nan,-nan
-1,0.99,4,2,-nan,-nan
-1,1,4,2,-nan,-nan
-1,1.01,4,2,-nan,-nan
-1,1.02,4,2,-nan,-nan
-1,1.03,4,2,-nan,-nan
-1,1.04,4,2,-nan,-nan
-1,1.05,4,2,-nan,-nan
-1,1.06,4,2,-nan,-nan
-1,1.07,4,2,-nan,-nan
-1,1.08,4,2,-nan,-nan
-1,1.09,4,2,-nan,-nan
-1,1.1,4,2,-nan,-nan
-1,1.11,4,2,-nan,-nan
-1,1.12,4,2,-nan,-nan
-1,1.13,4,2,-nan,-nan
-1,1.14,4,2,-nan,-nan
-1,1.15,4,2,-nan,-nan
-1,1.16,4,2,-nan,-nan
-1,1.17,4,2,-nan,-nan
-1,1.18,4,2,-nan,-nan
-1,1.19,4,2,-nan,-nan
-1,1.2,4,2,-nan,-nan
-1,1.21,4,2,-nan,-nan
-1,1.22,4,2,-nan,-nan
-1,1.23,4,2,-nan,-nan
-1,1.24,4,2,-nan,-nan
-1,1.25,4,2,-nan,-nan
-1,1.26,4,2,-nan,-nan
-1,1.27,4,2,-nan,-nan
-1,1.28,4,2,-nan,-nan
-1,1.29,4,2,-nan,-nan
-1,1.3,4,2,-nan,-nan
-1,1.31,4,2,-nan,-nan
-1,1.32,4,2,-nan,-nan
-1,1.33,4,2,-nan,-nan
-1,1.34,4,2,-nan,-nan
-1,1.35,4,2,-nan,-nan
-1,1.36,4,2,-nan,-nan
-1,1.37,4,2,-nan,-nan
-1,1.38,4,2,-nan,-nan
-1,1.39,4,2,-nan,-nan
-1,1.4,4,2,-nan,-nan
-1,1.41,4,2,-nan,-nan
-1,1.42,4,2,-nan,-nan
-1,1.43,4,2,-nan,-nan
-1,1.44,4,2,-nan,-nan
-1,1.45,4,2,-nan,-nan
-1,1.46,4,2,-nan,-nan
-1,1.47,4,2,-nan,-nan
-1,1.48,4,2,-nan,-nan
-1,1.49,4,2,-nan,-nan
-1,1.5,4,2,-nan,-nan
-1,1.51,4,2,-nan,-nan
-1,1.52,4,2,-nan,-nan
-1,1.53,4,2,-nan,-nan
-1,1.54,4,2,-nan,-nan
-1,1.55,4,2,-nan,-nan
-1,1.56,4,2,-nan,-nan
-1,1.57,4,2,-nan,-nan
-1,1.58,4,2,-nan,-nan
-1,1.59,4,2,-nan,-nan
-1,1.6,4,2,-nan,-nan
-1,1.61,4,2,-nan,-nan
-1,1.62,4,2,-nan,-nan
-1,1.63,4,2,-nan,-nan
-1,1.64,4,2,-nan,-nan
-1,1.65,4,2,-nan,-nan
-1,1.66,4,2,-nan,-nan
-1,1.67,4,2,-nan,-nan
-1,1.68,4,2,-nan,-nan
-1,1.69,4,2,-nan,-nan
-1,1.7,4,2,-nan,-nan
-1,1.71,4,2,-nan,-nan
-1,1.72,4,2,-nan,-nan
-1,1.73,4,2,-nan,-nan
-1,1.74,4,2,-nan,-nan
-1,1.75,4,2,-nan,-nan
-1,1.76,4,2,-nan,-nan
-1,1.77,4,2,-nan,-nan
-1,1.78,4,2,-nan,-nan
-1,1.79,4,2,-nan,-nan
-1,1.8,4,2,-nan,-nan
-1,1.81,4,2,-nan,-nan
-1,1.82,4,2,-nan,-nan
-1,1.83,4,2,-nan,-nan
-1,1.84,4,2,-nan,-nan
-1,1.85,4,2,-nan,-nan
-1,1.86,4,2,-nan,-nan
-1,1.87,4,2,-nan,-nan
-1,1.88,4,2,-nan,-nan
-1,1.89,4,2,-nan,-nan
-1,1.9,4,2,-nan,-nan
-1,1.91,4,2,-nan,-nan
-1,1.92,4,2,-nan,-nan
-1,1.93,4,2,-nan,-nan
-1,1.94,4,2,-nan,-nan
-1,1.95,4,2,-nan,-nan
-1,1.96,4,2,-nan,-nan
-1,1.97,4,2,-nan,-nan
-1,1.98,4,2,-nan,-nan
-1,1.99,4,2,-nan,-nan
-1,0.01,4,3,-nan,-nan
-1,0.02,4,3,-nan,-nan
-1,0.03,4,3,-nan,-nan
-1,0.04,4,3,-nan,-nan
-1,0.05,4,3,-nan,-nan
-1,0.06,4,3,-nan,-nan
-1,0.07,4,3,-nan,-nan
-1,0.08,4,3,-nan,-nan
-1,0.09,4,3,-nan,-nan
-1,0.1,4,3,-nan,-nan
-1,0.11,4,3,-nan,-nan
-1,0.12,4,3,-nan,-nan
-1,0.13,4,3,-nan,-nan
-1,0.14,4,3,-nan,-nan
-1,0.15,4,3,-nan,-nan
-1,0.16,4,3,-nan,-nan
-1,0.17,4,3,-nan,-nan
-1,0.18,4,3,-nan,-nan
-1,0.19,4,3,-nan,-nan
-1,0.2,4,3,-nan,-nan
-1,0.21,4,3,-nan,-nan
-1,0.22,4,3,-nan,-nan
-1,0.23,4,3,-nan,-nan
-1,0.24,4,3,-nan,-nan
-1,0.25,4,3,-nan,-nan
-1,0.26,4,3,-nan,-nan
-1,0.27,4,3,-nan,-nan
-1,0.28,4,3,-nan,-nan
-1,0.29,4,3,-nan,-nan
-1,0.3,4,3,-nan,-nan
-1,0.31,4,3,-nan,-nan
-1,0.32,4,3,-nan,-nan
-1,0.33,4,3,-nan,-nan
-1,0.34,4,3,-nan,-nan
-1,0.35,4,3,-nan,-nan
-1,0.36,4,3,-nan,-nan
-1,0.37,4,3,-nan,-nan
-1,0.38,4,3,-nan,-nan
-1,0.39,4,3,-nan,-nan
-1,0.4,4,3,-nan,-nan
-1,0.41,4,3,-nan,-nan
-1,0.42,4,3,-nan,-nan
-1,0.43,4,3,-nan,-nan
-1,0.44,4,3,-nan,-nan
-1,0.45,4,3,-nan,-nan
-1,0.46,4,3,-nan,-nan
-1,0.47,4,3,-nan,-nan
-1,0.48,4,3,-nan,-nan
-1,0.49,4,3,-nan,-nan
-1,0.5,4,3,-nan,-nan
-1,0.51,4,3,-nan,-nan
-1,0.52,4,3,-nan,-nan
-1,0.53,4,3,-nan,-nan
-1,0.54,4,3,-nan,-nan
-1,0.55,4,3,-nan,-nan
-1,0.56,4,3,-nan,-nan
-1,0.57,4,3,-nan,-nan
-1,0.58,4,3,-nan,-nan
-1,0.59,4,3,-nan,-nan
-1,0.6,4,3,-nan,-nan
-1,0.61,4,3,-nan,-nan
-1,0.62,4,3,-nan,-nan
-1,0.63,4,3,-nan,-nan
-1,0.64,4,3,-nan,-nan
-1,0.65,4,3,-nan,-nan
-1,0.66,4,3,-nan,-nan
-1,0.67,4,3,-nan,-nan
-1,0.68,4,3,-nan,-nan
-1,0.69,4,3,-nan,-nan
-1,0.7,4,3,-nan,-nan
-1,0.71,4,3,-nan,-nan
-1,0.72,4,3,-nan,-nan
-1,0.73,4,3,-nan,-nan
-1,0.74,4,3,-nan,-nan
-1,0.75,4,3,-nan,-nan
-1,0.76,4,3,-nan,-nan
-1,0.77,4,3,-nan,-nan
-1,0.78,4,3,-nan,-nan
-1,0.79,4,3,-nan,-nan
-1,0.8,4,3,-nan,-nan
-1,0.81,4,3,-nan,-nan
-1,0.82,4,3,-nan,-nan
-1,0.83,4,3,-nan,-nan
-1,0.84,4,3,-nan,-nan
-1,0.85,4,3,-nan,-nan
-1,0.86,4,3,-nan,-nan
-1,0.87,4,3,-nan,-nan
-1,0.88,4,3,-nan,-nan
-1,0.89,4,3,-nan,-nan
-1,0.9,4,3,-nan,-nan
-1,0.91,4,3,-nan,-nan
-1,0.92,4,3,-nan,-nan
-1,0.93,4,3,-nan,-nan
-1,0.94,4,3,-nan,-nan
-1,0.95,4,3,-nan,-nan
-1,0.96,4,3,-nan,-nan
-1,0.97,4,3,-nan,-nan
-1,0.98,4,3,-nan,-nan
-1,0.99,4,3,-nan,-nan
-1,1,4,3,-nan,-nan
-1,1.01,4,3,-nan,-nan
-1,1.02,4,3,-nan,-nan
-1,1.03,4,3,-nan,-nan
-1,1.04,4,3,-nan,-nan
-1,1.05,4,3,-nan,-nan
-1,1.06,4,3,-nan,-nan
-1,1.07,4,3,-nan,-nan
-1,1.08,4,3,-nan,-nan
-1,1.09,4,3,-nan,-nan
-1,1.1,4,3,-nan,-nan
-1,1.11,4,3,-nan,-nan
-1,1.12,4,3,-nan,-nan
-1,1.13,4,3,-nan,-nan
-1,1.14,4,3,-nan,-nan
-1,1.15,4,3,-nan,-nan
-1,1.16,4,3,-nan,-nan
-1,1.17,4,3,-nan,-nan
-1,1.18,4,3,-nan,-nan
-1,1.19,4,3,-nan,-nan
-1,1.2,4,3,-nan,-nan
-1,1.21,4,3,-nan,-nan
-1,1.22,4,3,-nan,-nan
-1,1.23,4,3,-nan,-nan
-1,1.24,4,3,-nan,-nan
-1,1.25,4,3,-nan,-nan
-1,1.26,4,3,-nan,-nan
-1,1.27,4,3,-nan,-nan
-1,1.28,4,3,-nan,-nan
-1,1.29,4,3,-nan,-nan
-1,1.3,4,3,-nan,-nan
-1,1.31,4,3,-nan,-nan
-1,1.32,4,3,-nan,-nan
-1,1.33,4,3,-nan,-nan
-1,1.34,4,3,-nan,-nan
-1,1.35,4,3,-nan,-nan
-1,1.36,4,3,-nan,-nan
-1,1.37,4,3,-nan,-nan
-1,1.38,4,3,-nan,-nan
-1,1.39,4,3,-nan,-nan
-1,1.4,4,3,-nan,-nan
-1,1.41,4,3,-nan,-nan
-1,1.42,4,3,-nan,-nan
-1,1.43,4,3,-nan,-nan
-1,1.44,4,3,-nan,-nan
-1,1.45,4,3,-nan,-nan
-1,1.46,4,3,-nan,-nan
-1,1.47,4,3,-nan,-nan
-1,1.48,4,3,-nan,-nan
-1,1.49,4,3,-nan,-nan
-1,1.5,4,3,-nan,-nan
-1,1.51,4,3,-nan,-nan
-1,1.52,4,3,-nan,-nan
-1,1.53,4,3,-nan,-nan
-1,1.54,4,3,-nan,-nan
-1,1.55,4,3,-nan,-nan
-1,1.56,4,3,-nan,-nan
-1,1.57,4,3,-nan,-nan
-1,1.58,4,3,-nan,-nan
-1,1.59,4,3,-nan,-nan
-1,1.6,4,3,-nan,-nan
-1,1.61,4,3,-nan,-nan
-1,1.62,4,3,-nan,-nan
-1,1.63,4,3,-nan,-nan
-1,1.64,4,3,-nan,-nan
-1,1.65,4,3,-nan,-nan
-1,1.66,4,3,-nan,-nan
-1,1.67,4,3,-nan,-nan
-1,1.68,4,3,-nan,-nan
-1,1.69,4,3,-nan,-nan
-1,1.7,4,3,-nan,-nan
-1,1.71,4,3,-nan,-nan
-1,1.72,4,3,-nan,-nan
-1,1.73,4,3,-nan,-nan
-1,1.74,4,3,-nan,-nan
-1,1.75,4,3,-nan,-nan
-1,1.76,4,3,-nan,-nan
-1,1.77,4,3,-nan,-nan
-1,1.78,4,3,-nan,-nan
-1,1.79,4,3,-nan,-nan
-1,1.8,4,3,-nan,-nan
-1,1.81,4,3,-nan,-nan
-1,1.82,4,3,-nan,-nan
-1,1.83,4,3,-nan,-nan
-1,1.84,4,3,-nan,-nan
-1,1.85,4,3,-nan,-nan
-1,1.86,4,3,-nan,-nan
-1,1.87,4,3,-nan,-nan
-1,1.88,4,3,-nan,-nan
-1,1.89,4,3,-nan,-nan
-1,1.9,4,3,-nan,-nan
-1,1.91,4,3,-nan,-nan
-1,1.92,4,3,-nan,-nan
-1,1.93,4,3,-nan,-nan
-1,1.94,4,3,-nan,-nan
-1,1.95,4,3,-nan,-nan
-1,1.96,4,3,-nan,-nan
-1,1.97,4,3,-nan,-nan
-1,1.98,4,3,-nan,-nan
-1,1.99,4,3,-nan,-nan
-1,0.01,4,4,-nan,-nan
-1,0.02,4,4,-nan,-nan
-1,0.03,4,4,-nan,-nan
-1,0.04,4,4,-nan,-nan
-1,0.05,4,4,-nan,-nan
-1,0.06,4,4,-nan,-nan
-1,0.07,4,4,-nan,-nan
-1,0.08,4,4,-nan,-nan
-1,0.09,4,4,-nan,-nan
-1,0.1,4,4,-nan,-nan
-1,0.11,4,4,-nan,-nan
-1,0.12,4,4,-nan,-nan
-1,0.13,4,4,-nan,-nan
-1,0.14,4,4,-nan,-nan
-1,0.15,4,4,-nan,-nan
-1,0.16,4,4,-nan,-nan
-1,0.17,4,4,-nan,-nan
-1,0.18,4,4,-nan,-nan
-1,0.19,4,4,-nan,-nan
-1,0.2,4,4,-nan,-nan
-1,0.21,4,4,-nan,-nan
-1,0.22,4,4,-nan,-nan
-1,0.23,4,4,-nan,-nan
-1,0.24,4,4,-nan,-nan
-1,0.25,4,4,-nan,-nan
-1,0.26,4,4,-nan,-nan
-1,0.27,4,4,-nan,-nan
-1,0.28,4,4,-nan,-nan
-1,0.29,4,4,-nan,-nan
-1,0.3,4,4,-nan,-nan
-1,0.31,4,4,-nan,-nan
-1,0.32,4,4,-nan,-nan
-1,0.33,4,4,-nan,-nan
-1,0.34,4,4,-nan,-nan
-1,0.35,4,4,-nan,-nan
-1,0.36,4,4,-nan,-nan
-1,0.37,4,4,-nan,-nan
-1,0.38,4,4,-nan,-nan
-1,0.39,4,4,-nan,-nan
-1,0.4,4,4,-nan,-nan
-1,0.41,4,4,-nan,-nan
-1,0.42,4,4,-nan,-nan
-1,0.43,4,4,-nan,-nan
-1,0.44,4,4,-nan,-nan
-1,0.45,4,4,-nan,-nan
-1,0.46,4,4,-nan,-nan
-1,0.47,4,4,-nan,-nan
-1,0.48,4,4,-nan,-nan
-1,0.49,4,4,-nan,-nan
-1,0.5,4,4,-nan,-nan
-1,0.51,4,4,-nan,-nan
-1,0.52,4,4,-nan,-nan
-1,0.53,4,4,-nan,-nan
-1,0.54,4,4,-nan,-nan
-1,0.55,4,4,-nan,-nan
-1,0.56,4,4,-nan,-nan
-1,0.57,4,4,-nan,-nan
-1,0.58,4,4,-nan,-nan
-1,0.59,4,4,-nan,-nan
-1,0.6,4,4,-nan,-nan
-1,0.61,4,4,-nan,-nan
-1,0.62,4,4,-nan,-nan
-1,0.63,4,4,-nan,-nan
-1,0.64,4,4,-nan,-nan
-1,0.65,4,4,-nan,-nan
-1,0.66,4,4,-nan,-nan
-1,0.67,4,4,-nan,-nan
-1,0.68,4,4,-nan,-nan
-1,0.69,4,4,-nan,-nan
-1,0.7,4,4,-nan,-nan
-1,0.71,4,4,-nan,-nan
-1,0.72,4,4,-nan,-nan
-1,0.73,4,4,-nan,-nan
-1,0.74,4,4,-nan,-nan
-1,0.75,4,4,-nan,-nan
-1,0.76,4,4,-nan,-nan
-1,0.77,4,4,-nan,-nan
-1,0.78,4,4,-nan,-nan
-1,0.79,4,4,-nan,-nan
-1,0.8,4,4,-nan,-nan
-1,0.81,4,4,-nan,-nan
-1,0.82,4,4,-nan,-nan
-1,0.83,4,4,-nan,-nan
-1,0.84,4,4,-nan,-nan
-1,0.85,4,4,-nan,-nan
-1,0.86,4,4,-nan,-nan
-1,0.87,4,4,-nan,-nan
-1,0.88,4,4,-nan,-nan
-1,0.89,4,4,-nan,-nan
-1,0.9,4,4,-nan,-nan
-1,0.91,4,4,-nan,-nan
-1,0.92,4,4,-nan,-nan
-1,0.93,4,4,-nan,-nan
-1,0.94,4,4,-nan,-nan
-1,0.95,4,4,-nan,-nan
-1,0.96,4,4,-nan,-nan
-1,0.97,4,4,-nan,-nan
-1,0.98,4,4,-nan,-nan
-1,0.99,4,4,-nan,-nan
-1,1,4,4,-nan,-nan
-1,1.01,4,4,-nan,-nan
-1,1.02,4,4,-nan,-nan
-1,1.03,4,4,-nan,-nan
-1,1.04,4,4,-nan,-nan
-1,1.05,4,4,-nan,-nan
-1,1.06,4,4,-nan,-nan
-1,1.07,4,4,-nan,-nan
-1,1.08,4,4,-nan,-nan
-1,1.09,4,4,-nan,-nan
-1,1.1,4,4,-nan,-nan
-1,1.11,4,4,-nan,-nan
-1,1.12,4,4,-nan,-nan
-1,1.13,4,4,-nan,-nan
-1,1.14,4,4,-nan,-nan
-1,1.15,4,4,-nan,-nan
-1,1.16,4,4,-nan,-nan
-1,1.17,4,4,-nan,-nan
-1,1.18,4,4,-nan,-nan
-1,1.19,4,4,-nan,-nan
-1,1.2,4,4,-nan,-nan
-1,1.21,4,4,-nan,-nan
-1,1.22,4,4,-nan,-nan
-1,1.23,4,4,-nan,-nan
-1,1.24,4,4,-nan,-nan
-1,1.25,4,4,-nan,-nan
-1,1.26,4,4,-nan,-nan
-1,1.27,4,4,-nan,-nan
-1,1.28,4,4,-nan,-nan
-1,1.29,4,4,-nan,-nan
-1,1.3,4,4,-nan,-nan
-1,1.31,4,4,-nan,-nan
-1,1.32,4,4,-nan,-nan
-1,1.33,4,4,-nan,-nan
-1,1.34,4,4,-nan,-nan
-1,1.35,4,4,-nan,-nan
-1,1.36,4,4,-nan,-nan
-1,1.37,4,4,-nan,-nan
-1,1.38,4,4,-nan,-nan
-1,1.39,4,4,-nan,-nan
-1,1.4,4,4,-nan,-nan
-1,1.41,4,4,-nan,-nan
-1,1.42,4,4,-nan,-nan
-1,1.43,4,4,-nan,-nan
-1,1.44,4,4,-nan,-nan
-1,1.45,4,4,-nan,-nan
-1,1.46,4,4,-nan,-nan
